OBJECTID,CUSTOMER_I,POSTAL_ARE,FULL_POSTA,REC_TYPE,GEO_LEVEL,NT_CITY,COUNTY,STATE,DISPLAY_LI,ROUTING_LI,DISPLAY_LA,DISPLAY_LO,ROUTING_LA,ROUTING_LO,HOUSE_NUMB,BUILDING_N,STREET_NAM,TMO_STREET,HDB,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,is_outlier,Longitude,Latitude,Distance to Nearest POI (m),Distance to Nearest Street (m),Number of POIs within 500m,Distance to Area Centroid (m),z_score_outlier,iqr_outlier,dbscan_outlier,lof_outlier,cluster,Anomaly Score (%),Confidence in Classification,POI Classification,Reasons for Classification
124551,140493.0,,429011.0,S,0.0,SINGAPORE,SINGAPORE,,936756955.0,936756955.0,1.30909,103.91314,1.30915,103.91313,424B,,EAST COAST RD,EAST COAST RD,N,1060,0.001036,103.9126,1.30826,False,103.91313,1.30915,0.000732,0.000663,2999,0.070998,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
74260,169117.0,,426112.0,S,8.0,SINGAPORE,SINGAPORE,,939793282.0,939793282.0,1.31647,103.91235,1.31664,103.91232,94,,LOR H TELOK KURAU,LOR H TELOK KURAU,N,1065,0.001402,103.9137,1.31689,False,103.91232,1.31664,0.000873,0.001008,2999,0.067466,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
88736,169897.0,,456847.0,S,9.0,SINGAPORE,SINGAPORE,,116140399.0,116140399.0,1.31599,103.92853,1.31571,103.92858,10A,,LOR ABU TALIB,LOR ABU TALIB,N,1529,0.001159,103.9275,1.31613,False,103.92858,1.31571,0.000552,0.001063,2999,0.08326,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
35648,170935.0,,409621.0,S,8.0,SINGAPORE,SINGAPORE,,116163920.0,116163920.0,1.32309,103.90109,1.32285,103.90114,1009,,EUNOS AVE 6,EUNOS AVE 6,Y,168,0.00276,103.9011,1.32009,True,103.90114,1.32285,0.003926,0.001234,2999,0.054919,False,True,False,True,0,45.00%,Medium,INCORRECT,Isolated from other POIs
18830,176494.0,,266399.0,S,8.0,SINGAPORE,SINGAPORE,,116141947.0,116141947.0,1.31989,103.8074,1.32001,103.80735,32,KINGSVILLE,KING'S DR,KING'S DR,N,2099,0.001954,103.8055,1.32064,False,103.80735,1.32001,7.2e-05,0.000883,2999,0.04518,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
8881,238488.0,,789691.0,S,8.0,SINGAPORE,SINGAPORE,,116135740.0,116135740.0,1.39053,103.8381,1.39061,103.8379,12,,COUNTRYSIDE WALK,COUNTRYSIDE WALK,N,5315,0.004846,103.83501,1.38672,False,103.8379,1.39061,0.001302,0.000528,2999,0.053085,False,False,False,False,5,0.00%,Low,CORRECT,Normal spatial pattern
61367,147980.0,,389341.0,S,8.0,SINGAPORE,SINGAPORE,,917074559.0,917074559.0,1.31255,103.87924,1.31261,103.87924,296,,GEYLANG RD,GEYLANG RD,N,4983,0.000901,103.8792,1.31351,False,103.87924,1.31261,0.000202,0.000122,2999,0.040233,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
111385,132682.0,,436764.0,S,9.0,SINGAPORE,SINGAPORE,,924817287.0,924817287.0,1.30256,103.88994,1.3026,103.88994,73A,,WILKINSON RD,WILKINSON RD,N,1310,0.001717,103.8884,1.30336,False,103.88994,1.3026,0.000856,0.000936,2999,0.054872,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
77718,217042.0,,559613.0,S,8.0,SINGAPORE,SINGAPORE,,940110790.0,940110790.0,1.36126,103.86342,1.36109,103.86336,14,SERANGOON GARDEN ESTATE,BODMIN DR,BODMIN DR,N,971,0.002967,103.86227,1.36385,False,103.86336,1.36109,0.0,0.000849,2999,0.02694,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
22582,134295.0,,198753.0,S,8.0,SINGAPORE,SINGAPORE,,116144830.0,116144830.0,1.30391,103.85988,1.30375,103.85999,785,,NORTH BRIDGE RD,NORTH BRIDGE RD,N,3127,0.000498,103.8595,1.30384,False,103.85999,1.30375,5e-05,0.00029,2999,0.036687,False,False,False,True,0,25.00%,Low,CORRECT,Normal spatial pattern
53524,159719.0,,127848.0,S,8.0,SINGAPORE,SINGAPORE,,897724571.0,897724571.0,1.314,103.75637,1.31391,103.75627,37,HONG LEONG GARDEN,WEST COAST GRV,WEST COAST GRV,N,1435,0.00203,103.7569,1.31198,False,103.75627,1.31391,0.000547,0.000618,2999,0.095505,False,False,False,False,7,0.00%,Low,CORRECT,Normal spatial pattern
29123,186870.0,,487736.0,S,8.0,SINGAPORE,SINGAPORE,,116154019.0,116154019.0,1.3334,103.94486,1.33343,103.9449,5,PEAKVILLE PARK,PEAKVILLE GRV,PEAKVILLE GRV,N,5344,0.000262,103.9451,1.33326,False,103.9449,1.33343,0.000225,0.00077,2999,0.09651,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
61838,212526.0,,575476.0,S,8.0,SINGAPORE,SINGAPORE,,917764202.0,917764202.0,1.3537,103.83069,1.35357,103.83063,35,SOO CHOW GARDEN,SOO CHOW RISE,SOO CHOW RISE,N,4986,0.00087,103.83,1.35417,False,103.83063,1.35357,0.000321,0.00095,2999,0.023333,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
26792,231056.0,,808659.0,S,8.0,SINGAPORE,SINGAPORE,,116148536.0,116148536.0,1.38393,103.86937,1.38396,103.86924,14,SELETAR HILLS ESTATE,JALAN PERADUN,JALAN PERADUN,N,1842,0.002374,103.8695,1.3816,False,103.86924,1.38396,0.000465,0.001537,2999,0.049865,False,False,False,False,5,0.00%,Low,CORRECT,Normal spatial pattern
101115,191625.0,,329384.0,S,9.0,SINGAPORE,SINGAPORE,,855729682.0,855729682.0,1.32887,103.8433,1.32887,103.8433,75,,JALAN DUSUN,JALAN DUSUN,N,-1,-1.0,-1.0,-1.0,False,103.8433,1.32887,0.001828,0.00054,2999,0.011046,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
69063,140361.0,,427588.0,S,8.0,SINGAPORE,SINGAPORE,,932271590.0,932271590.0,1.30903,103.90276,1.30899,103.90272,333,,JOO CHIAT RD,JOO CHIAT RD,N,925,9.4e-05,103.9028,1.30894,False,103.90272,1.30899,0.000158,0.000375,2999,0.061754,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
37895,209637.0,,521221.0,S,8.0,SINGAPORE,SINGAPORE,,718137652.0,718137652.0,1.35518,103.95258,1.35533,103.95258,221,,TAMPINES ST 24,TAMPINES ST 24,Y,5125,0.001807,103.9534,1.35372,False,103.95258,1.35533,0.002576,0.00054,2999,0.105388,False,False,False,True,6,25.00%,Low,CORRECT,Normal spatial pattern
56413,206622.0,,640188.0,S,8.0,SINGAPORE,SINGAPORE,,905650666.0,905650666.0,1.3438,103.71099,1.34393,103.71121,188,,BOON LAY DR,BOON LAY DR,Y,2572,0.003151,103.7128,1.34665,True,103.71121,1.34393,0.004592,2.2e-05,2999,0.137422,True,True,True,False,-1,75.00%,High,INCORRECT,Isolated from other POIs; Spatial clustering outlier
59834,211632.0,,648405.0,S,8.0,SINGAPORE,SINGAPORE,,914330264.0,914330264.0,1.35307,103.69854,1.3531,103.69857,83,WESTVILLE,WESTWOOD AVE,WESTWOOD AVE,N,484,0.002117,103.697,1.35168,False,103.69857,1.3531,0.000587,0.000752,2999,0.150658,False,False,False,False,3,0.00%,Low,CORRECT,Normal spatial pattern
26084,249638.0,,729354.0,S,8.0,SINGAPORE,SINGAPORE,,116147055.0,116147055.0,1.42018,103.75059,1.42018,103.75063,51,,SUNGEI KADUT ST 1,SUNGEI KADUT ST 1,N,5255,0.00433,103.7549,1.41946,True,103.75063,1.42018,0.002155,0.003421,2999,0.127434,True,True,False,False,29,60.00%,Medium,INCORRECT,Far from streets
62656,238632.0,,546654.0,S,8.0,SINGAPORE,SINGAPORE,,920457730.0,920457730.0,1.39222,103.90108,1.39222,103.90112,431,BEAUTY GARDEN,PUNGGOL RD,PUNGGOL RD,N,5650,0.004801,103.9052,1.38969,False,103.90112,1.39222,0.000624,0.000383,2999,0.075106,False,False,False,False,23,0.00%,Low,CORRECT,Normal spatial pattern
49729,199653.0,,289847.0,S,8.0,SINGAPORE,SINGAPORE,,880982225.0,880982225.0,1.33487,103.80939,1.3351,103.8096,251,HILLCREST ARCADIA,ARCADIA RD,ARCADIA RD,N,1546,0.002226,103.8077,1.33626,False,103.8096,1.3351,0.002113,9.4e-05,2999,0.039085,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
8955,240424.0,,789729.0,S,8.0,SINGAPORE,SINGAPORE,,116135747.0,116135747.0,1.38788,103.83999,1.38807,103.83991,13,,COUNTRYSIDE VW,COUNTRYSIDE VW,N,6009,0.004962,103.8371,1.38398,False,103.83991,1.38807,0.000674,0.001702,2999,0.050215,False,False,False,False,5,0.00%,Low,CORRECT,Far from streets
107847,146392.0,,208813.0,S,9.0,SINGAPORE,SINGAPORE,,911654234.0,938946725.0,1.30518,103.85492,1.30456,103.85476,65,,JALAN BESAR,JALAN BESAR,N,5285,0.000868,103.8556,1.30478,False,103.85476,1.30456,0.00069,0.000202,2999,0.034606,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
76165,243955.0,,758523.0,S,8.0,SINGAPORE,SINGAPORE,,940017056.0,940017056.0,1.45855,103.83658,1.45875,103.83649,1106,SEMBAWANG STRAITS ESTATE,SEMBAWANG RD,SEMBAWANG RD,N,493,0.00257,103.839,1.4593,False,103.83649,1.45875,0.000192,0.000825,2999,0.120751,False,False,False,False,13,0.00%,Low,CORRECT,Normal spatial pattern
67142,229918.0,,808861.0,S,8.0,SINGAPORE,SINGAPORE,,925956696.0,925956696.0,1.38402,103.87538,1.38384,103.87524,6,SELETAR HILLS ESTATE,JALAN KETUMBIT,JALAN KETUMBIT,N,701,0.001664,103.8769,1.38372,False,103.87524,1.38384,5.8e-05,0.001373,2999,0.052537,False,False,False,False,5,0.00%,Low,CORRECT,Normal spatial pattern
16530,185545.0,,486322.0,S,8.0,SINGAPORE,SINGAPORE,,116140730.0,116140730.0,1.33259,103.94893,1.33248,103.94874,109,,CHEMPAKA KUNING LINK,CHEMPAKA KUNING LINK,N,315,0.000179,103.9489,1.33256,False,103.94874,1.33248,0.0,0.001005,2999,0.100398,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
49651,131915.0,,118774.0,S,8.0,SINGAPORE,SINGAPORE,,880927916.0,880927916.0,1.29135,103.76998,1.29149,103.77004,433,THE VILLAGE,PASIR PANJANG RD,PASIR PANJANG RD,N,2150,0.002339,103.7685,1.29325,False,103.77004,1.29149,0.000437,0.000622,2999,0.091541,False,False,False,False,7,0.00%,Low,CORRECT,Normal spatial pattern
49677,147077.0,,249721.0,S,8.0,SINGAPORE,SINGAPORE,,880945892.0,880945892.0,1.30491,103.8265,1.30508,103.8264,24,,CUSCADEN RD,CUSCADEN RD,N,4216,0.00055,103.8259,1.30485,False,103.8264,1.30508,0.001615,0.001225,2999,0.040165,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
69165,145508.0,,426899.0,S,8.0,SINGAPORE,SINGAPORE,,932334269.0,932334269.0,1.30746,103.90832,1.30736,103.90817,3,,KUO CHUAN AVE,KUO CHUAN AVE,N,5271,0.000472,103.908,1.3078,False,103.90817,1.30736,0.0003,0.000184,2999,0.067328,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
25268,226900.0,,679123.0,S,8.0,SINGAPORE,SINGAPORE,,116146398.0,116146398.0,1.36734,103.76896,1.36723,103.76882,5,,CHESTNUT TER,CHESTNUT TER,N,4112,0.001074,103.7698,1.36767,False,103.76882,1.36723,0.000578,0.000502,2999,0.084694,False,False,False,False,8,0.00%,Low,CORRECT,Normal spatial pattern
55781,179804.0,,287347.0,S,8.0,SINGAPORE,SINGAPORE,,902103611.0,902103611.0,1.32857,103.80879,1.32886,103.80901,38,WATTEN ESTATE,WATTEN RISE,WATTEN RISE,N,1552,0.000676,103.8096,1.32919,False,103.80901,1.32886,0.001345,0.000252,2999,0.040701,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
61057,234749.0,,518325.0,S,8.0,SINGAPORE,SINGAPORE,,915808543.0,915808543.0,1.37867,103.94376,1.37858,103.9439,19,THE RIVERINA,RIVERINA WALK,RIVERINA WALK,N,2423,0.002945,103.941,1.37807,False,103.9439,1.37858,0.001087,0.000551,2999,0.103413,False,False,False,False,12,0.00%,Low,CORRECT,Normal spatial pattern
114473,190323.0,,465649.0,S,9.0,SINGAPORE,SINGAPORE,,939121379.0,939121376.0,1.33129,103.94584,1.32998,103.94582,43,,TANAH MERAH KECHIL AVE,TANAH MERAH KECHIL AVE,N,2357,0.002331,103.947,1.33199,False,103.94582,1.32998,0.0,0.001598,2999,0.097673,False,False,False,False,0,0.00%,Low,CORRECT,Far from streets
51801,195282.0,,589120.0,S,8.0,SINGAPORE,SINGAPORE,,895526564.0,895526564.0,1.33891,103.78527,1.33889,103.78509,24,,HUA GUAN AVE,HUA GUAN AVE,N,3749,0.002138,103.7835,1.33746,False,103.78509,1.33889,0.001095,0.000997,2999,0.063439,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
105039,240490.0,,671513.0,S,9.0,SINGAPORE,SINGAPORE,,897318316.0,897318317.0,1.38797,103.76741,1.38806,103.76794,513A,,JELAPANG RD,JELAPANG RD,Y,859,0.003164,103.7711,1.38791,False,103.76794,1.38806,0.002324,0.0003,2999,0.094555,False,False,False,True,8,25.00%,Low,CORRECT,Normal spatial pattern
59878,211535.0,,648497.0,S,8.0,SINGAPORE,SINGAPORE,,914338191.0,914338191.0,1.35299,103.70004,1.35283,103.69995,130,WESTVILLE,WESTWOOD CRES,WESTWOOD CRES,N,489,0.003128,103.6972,1.35134,False,103.69995,1.35283,0.0002,0.001405,2999,0.149258,False,False,False,False,3,0.00%,Low,CORRECT,Normal spatial pattern
50828,228929.0,,499547.0,S,8.0,SINGAPORE,SINGAPORE,,895362154.0,895362154.0,1.36534,103.97698,1.36529,103.97697,1,,COSFORD RD,COSFORD RD,N,1335,0.002604,103.9746,1.36637,True,103.97697,1.36529,0.002417,0.003147,2999,0.131185,True,True,False,False,6,60.00%,Medium,INCORRECT,Far from streets
64668,188891.0,,369489.0,S,8.0,SINGAPORE,SINGAPORE,,924779109.0,924779109.0,1.32947,103.88147,1.32929,103.88172,56,,JALAN ANGGEREK,JALAN ANGGEREK,N,916,0.000927,103.8808,1.32918,False,103.88172,1.32929,0.000519,0.00076,2999,0.034473,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
100571,213236.0,,536708.0,S,9.0,SINGAPORE,SINGAPORE,,845823735.0,845823735.0,1.35031,103.8824,1.35087,103.88237,64A,VALENCIA,LOR AH SOO,LOR AH SOO,N,3356,0.00043,103.8828,1.35088,False,103.88237,1.35087,0.000132,0.000868,2999,0.035997,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
110722,205197.0,,358245.0,S,9.0,SINGAPORE,SINGAPORE,,924683109.0,924683109.0,1.34513,103.8687,1.34489,103.8686,20,,SOMMERVILLE RD,SOMMERVILLE RD,N,1410,0.000986,103.8681,1.34404,False,103.8686,1.34489,0.000776,0.001458,2999,0.021034,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
74699,132678.0,,439970.0,S,8.0,SINGAPORE,SINGAPORE,,939884721.0,939884721.0,1.30255,103.8999,1.30174,103.90019,39,,AMBER GDNS,AMBER GDNS,N,3194,0.00083,103.9009,1.30217,False,103.90019,1.30174,0.001363,0.001572,2999,0.063463,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
49810,169581.0,,278807.0,S,8.0,SINGAPORE,SINGAPORE,,881271864.0,881271864.0,1.31653,103.78269,1.31644,103.78283,32,HENRY PARK,HOLLAND GROVE RD,HOLLAND GROVE RD,N,340,0.000579,103.7834,1.31634,False,103.78283,1.31644,0.001542,0.00175,2999,0.069335,False,False,False,False,0,0.00%,Low,CORRECT,Far from streets
74489,246792.0,,737962.0,S,8.0,SINGAPORE,SINGAPORE,,939797029.0,939797029.0,1.41645,103.7557,1.41626,103.75568,19,BUKIT VILLAS,RASOK DR,RASOK DR,N,2971,0.000281,103.7554,1.41624,False,103.75568,1.41626,0.000406,0.002293,2999,0.121045,False,True,False,False,22,35.00%,Medium,CORRECT,Far from streets
51464,206757.0,,597036.0,S,8.0,SINGAPORE,SINGAPORE,,895505950.0,895505950.0,1.34322,103.7743,1.34316,103.77414,20,AIRVIEW PARK,THAM SOONG AVE,THAM SOONG AVE,N,2790,0.001679,103.7745,1.3448,False,103.77414,1.34316,0.000206,0.000748,2999,0.074528,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
76206,244261.0,,758265.0,S,8.0,SINGAPORE,SINGAPORE,,940018484.0,940018484.0,1.46311,103.80758,1.46345,103.80764,9,,SENOKO CRES,SENOKO CRES,N,5023,0.004909,103.8117,1.46069,False,103.80764,1.46345,0.003421,0.001789,2999,0.131375,False,True,False,False,34,20.00%,Low,CORRECT,Far from streets
38935,230119.0,,805494.0,S,8.0,SINGAPORE,SINGAPORE,,753767837.0,753767837.0,1.38416,103.85888,1.38414,103.85864,51,,SARACA TER,SARACA TER,N,1844,0.003485,103.8618,1.38267,False,103.85864,1.38414,0.001241,0.000262,2999,0.046649,False,False,False,False,5,0.00%,Low,CORRECT,Normal spatial pattern
44061,127804.0,,68610.0,S,8.0,SINGAPORE,SINGAPORE,,833896199.0,833896199.0,1.28055,103.84756,1.28044,103.84749,153,,TELOK AYER ST,TELOK AYER ST,N,3167,0.001445,103.8477,1.28187,False,103.84749,1.28044,0.0,0.00063,2999,0.058169,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
117401,216155.0,,556544.0,S,9.0,SINGAPORE,SINGAPORE,,940110324.0,940110324.0,1.36341,103.86388,1.36327,103.86381,46B,SERANGOON GARDEN ESTATE,MEDWAY DR,MEDWAY DR,N,971,0.001646,103.86227,1.36385,False,103.86381,1.36327,0.000967,0.000989,2999,0.029019,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
25048,210384.0,,578551.0,S,8.0,SINGAPORE,SINGAPORE,,116146286.0,116146286.0,1.35433,103.84648,1.35424,103.84666,63,MING PARK,JALAN BINCHANG,JALAN BINCHANG,N,2546,0.001257,103.8464,1.35547,False,103.84666,1.35424,0.001342,0.000824,2999,0.015751,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
85624,153140.0,,423604.0,S,9.0,SINGAPORE,SINGAPORE,,116132829.0,116132829.0,1.31141,103.90192,1.31156,103.90184,112A,,TEMBELING RD,TEMBELING RD,N,1005,0.000189,103.902,1.31146,False,103.90184,1.31156,0.00078,0.000925,2999,0.059777,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
28265,232776.0,,668277.0,S,8.0,SINGAPORE,SINGAPORE,,116149422.0,116149422.0,1.37671,103.75797,1.37658,103.75806,9,PHOENIX HEIGHTS,PHOENIX GDN,PHOENIX GDN,N,1870,0.000549,103.7586,1.37648,False,103.75806,1.37658,0.000269,0.001444,2999,0.098117,False,False,False,False,8,0.00%,Low,CORRECT,Normal spatial pattern
38146,201929.0,,650117.0,S,8.0,SINGAPORE,SINGAPORE,,718223945.0,718223945.0,1.34998,103.7471,1.34998,103.7469,117,,BUKIT BATOK WEST AVE 6,BUKIT BATOK WEST AVE 6,Y,1763,0.006631,103.75339,1.34862,False,103.7469,1.34998,0.001082,0.00094,2999,0.102263,False,False,False,True,0,25.00%,Low,CORRECT,Normal spatial pattern
4976,168697.0,,426451.0,S,8.0,SINGAPORE,SINGAPORE,,116132903.0,116132903.0,1.31587,103.90386,1.31592,103.90408,40,,LOR 107 CHANGI,LOR 107 CHANGI,N,944,0.001194,103.9029,1.31574,False,103.90408,1.31592,0.000756,0.001103,2999,0.060003,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
87657,204103.0,,358219.0,S,9.0,SINGAPORE,SINGAPORE,,116136382.0,116136382.0,1.34467,103.86986,1.34461,103.87005,15A,,SOMMERVILLE WALK,SOMMERVILLE WALK,N,617,0.001124,103.871,1.34401,False,103.87005,1.34461,0.000237,0.000171,2999,0.022345,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
38353,136197.0,,188012.0,S,8.0,SINGAPORE,SINGAPORE,,743695213.0,743695213.0,1.29685,103.8522,1.29664,103.85244,79,,VICTORIA ST,VICTORIA ST,N,462,0.00028,103.8526,1.29687,False,103.85244,1.29664,0.001031,0.000895,2999,0.042142,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
9275,233220.0,,574868.0,S,8.0,SINGAPORE,SINGAPORE,,116135830.0,116135830.0,1.37735,103.83013,1.37724,103.83026,58,HAPPY ESTATE,THOMSON HTS,THOMSON HTS,N,1856,0.002679,103.8316,1.37956,False,103.83026,1.37724,0.000884,0.00089,2999,0.042741,False,False,False,False,5,0.00%,Low,CORRECT,Normal spatial pattern
122937,128131.0,,69929.0,S,0.0,SINGAPORE,SINGAPORE,,835529103.0,835529103.0,1.28188,103.84765,1.28187,103.84766,109A,,AMOY ST,AMOY ST,N,3167,4e-05,103.8477,1.28187,False,103.84766,1.28187,4e-05,0.000914,2999,0.056737,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
98408,175418.0,,269304.0,S,9.0,SINGAPORE,SINGAPORE,,781607991.0,781607991.0,1.32188,103.797,1.32188,103.797,91,,CORONATION RD W,CORONATION RD W,N,-1,-1.0,-1.0,-1.0,False,103.797,1.32188,0.000212,0.001058,2999,0.054173,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
89637,173369.0,,269375.0,S,9.0,SINGAPORE,SINGAPORE,,116141984.0,116141984.0,1.32255,103.8004,1.32255,103.8005,156,,CORONATION RD W,CORONATION RD W,N,-1,-1.0,-1.0,-1.0,False,103.8005,1.32255,0.000389,0.001888,2999,0.050639,False,False,False,False,0,0.00%,Low,CORRECT,Far from streets
118076,244843.0,,579630.0,S,9.0,SINGAPORE,SINGAPORE,,940428975.0,987598918.0,1.35647,103.83141,1.3565,103.83142,17,THOMSON VIEW CONDOMINIUM,BRIGHT HILL DR,BRIGHT HILL DR,N,5257,0.001768,103.8327,1.35772,False,103.83142,1.3565,0.001013,0.001062,2999,0.024761,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
45455,131555.0,,159103.0,S,8.0,SINGAPORE,SINGAPORE,,845027488.0,845027488.0,1.29095,103.80928,1.29116,103.80932,45,,LENG KEE RD,LENG KEE RD,N,339,0.001083,103.8088,1.29211,False,103.80932,1.29116,0.001966,0.000563,2999,0.061546,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
28222,178766.0,,619200.0,S,8.0,SINGAPORE,SINGAPORE,,116149248.0,116149248.0,1.3283,103.71596,1.32836,103.71577,15,OCEANIC OFFSHORE ENGINEERING,JOO YEE RD,JOO YEE RD,N,201,0.001734,103.7162,1.32668,False,103.71577,1.32836,0.001585,0.002388,2999,0.133153,False,True,False,False,4,35.00%,Medium,CORRECT,Far from streets
86723,157825.0,,389650.0,S,9.0,SINGAPORE,SINGAPORE,,116133525.0,116133525.0,1.31498,103.89048,1.31479,103.89053,739-1,,GEYLANG RD,GEYLANG RD,N,676,0.000572,103.8911,1.31484,False,103.89053,1.31479,0.000561,0.00091,2999,0.048281,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
19048,171865.0,,279385.0,S,8.0,SINGAPORE,SINGAPORE,,116141992.0,116141992.0,1.32348,103.78769,1.32351,103.78753,31,BAN GUAN PARK,GREENLEAF RISE,GREENLEAF RISE,N,2695,0.004829,103.7923,1.32426,False,103.78753,1.32351,0.001004,0.000442,2999,0.062837,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
81416,236902.0,,799265.0,S,8.0,SINGAPORE,SINGAPORE,,940511610.0,940511610.0,1.39847,103.87157,1.39849,103.87161,19,,JALAN TARI PAYONG,JALAN TARI PAYONG,N,2833,0.003014,103.8739,1.39653,False,103.87161,1.39849,0.000541,0.001207,2999,0.064184,False,False,False,False,24,0.00%,Low,CORRECT,Normal spatial pattern
39595,210257.0,,577824.0,S,8.0,SINGAPORE,SINGAPORE,,754517267.0,754517267.0,1.35497,103.84057,1.3549,103.84072,55,THOMSON GARDEN ESTATE,JALAN KUAK,JALAN KUAK,N,2184,0.002069,103.839,1.35375,False,103.84072,1.3549,0.000475,0.001274,2999,0.018074,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
10394,221936.0,,554995.0,S,8.0,SINGAPORE,SINGAPORE,,116136155.0,116136155.0,1.37018,103.86778,1.3702,103.86797,63,SERANGOON GARDEN ESTATE,WORTHING RD,WORTHING RD,N,2179,0.001639,103.8689,1.36885,False,103.86797,1.3702,0.00156,0.00012,2999,0.037102,False,False,False,True,0,25.00%,Low,CORRECT,Normal spatial pattern
45706,227609.0,,679033.0,S,8.0,SINGAPORE,SINGAPORE,,845526972.0,845526972.0,1.36375,103.76853,1.36358,103.76854,1,,DAIRY FARM RD,DAIRY FARM RD,N,4794,0.000963,103.7677,1.36311,False,103.76854,1.36358,0.001938,0.000181,2999,0.083798,False,False,False,False,8,0.00%,Low,CORRECT,Normal spatial pattern
59690,212182.0,,648562.0,S,8.0,SINGAPORE,SINGAPORE,,914327998.0,914327998.0,1.35361,103.69856,1.35372,103.69871,195,WESTVILLE,WESTWOOD CRES,WESTWOOD CRES,N,484,0.002662,103.697,1.35168,False,103.69871,1.35372,0.000636,0.001372,2999,0.150579,False,False,False,False,3,0.00%,Low,CORRECT,Normal spatial pattern
45547,151584.0,,338721.0,S,8.0,SINGAPORE,SINGAPORE,,845355166.0,845355166.0,1.31099,103.86247,1.311,103.86248,95,,LAVENDER ST,LAVENDER ST,N,3673,0.00055,103.8623,1.31048,False,103.86248,1.311,0.000306,0.00037,2999,0.030926,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
111354,132764.0,,436697.0,S,9.0,SINGAPORE,SINGAPORE,,924817271.0,924817271.0,1.30265,103.89386,1.3029,103.89383,37A,,WILKINSON RD,WILKINSON RD,N,1312,0.003517,103.8944,1.29943,False,103.89383,1.3029,0.000372,0.002315,2999,0.057678,False,True,False,False,0,35.00%,Medium,CORRECT,Far from streets
94397,174399.0,,416916.0,S,9.0,SINGAPORE,SINGAPORE,,116158537.0,116158537.0,1.32102,103.91014,1.32106,103.91035,31A,,LOR MELAYU,LOR MELAYU,N,3119,0.001087,103.9099,1.32007,False,103.91035,1.32106,2e-05,0.001201,2999,0.064262,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
22527,132437.0,,198675.0,S,8.0,SINGAPORE,SINGAPORE,,116144821.0,116144821.0,1.30223,103.85842,1.30215,103.8586,697,,NORTH BRIDGE RD,NORTH BRIDGE RD,N,1704,0.000269,103.8588,1.30233,False,103.8586,1.30215,0.000372,0.000543,2999,0.037816,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
106627,197741.0,,638561.0,S,9.0,SINGAPORE,SINGAPORE,,902180676.0,116147191.0,1.33662,103.6386,1.33624,103.63894,14,WILHELM,TUAS LINK 2,TUAS LINK 2,N,235,0.012944,103.6452,1.32491,True,103.63894,1.33624,0.005689,0.002489,2999,0.209602,True,True,True,False,-1,110.00%,Very High,INCORRECT,Far from streets; Isolated from other POIs; Spatial clustering outlier
